Sale Date,Reciept Id,Customer ID,Customer First Name,Customer Surname,Staff ID,Staff First Name,Staff Surname,Staff office,Office Location,Reciept Transaction Row ID,Item ID,Item Description,Item Quantity,Item Price,Row Total
12/04/2017,50104,C37,Destiny,Cox,S14,Noah,Brooks,1,Newcastle,7,3,Axe,5,18.95,94.75
12/04/2017,50631,C36,Joe,Carter,S15,Bailey,Green,1,Newcastle,1,7,Mitre Saw,2,15,30
12/04/2017,50631,C36,Joe,Carter,S15,Bailey,Green,1,Newcastle,2,4,Box of Nails,10,10.95,109.5
12/04/2017,50631,C36,Joe,Carter,S15,Bailey,Green,1,Newcastle,3,3,Axe,1,18.95,18.95
12/04/2017,50631,C36,Joe,Carter,S15,Bailey,Green,1,Newcastle,4,17,Punch,2,12,24
12/04/2017,50631,C36,Joe,Carter,S15,Bailey,Green,1,Newcastle,5,28,Drill Driver Phillips head,3,4.45,13.35
12/04/2017,50631,C36,Joe,Carter,S15,Bailey,Green,1,Newcastle,6,7,Mitre Saw,7,15,105
12/04/2017,50631,C36,Joe,Carter,S15,Bailey,Green,1,Newcastle,7,17,Punch,4,12,48
12/04/2017,50631,C36,Joe,Carter,S15,Bailey,Green,1,Newcastle,8,24,Drill Bit 7 mm,9,3.5,31.5
12/04/2017,50631,C36,Joe,Carter,S15,Bailey,Green,1,Newcastle,9,21,Drill Bit 4 mm,4,3.25,13
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,1,16,Socket Set,3,79.95,239.85
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,2,22,Drill Bit 5 mm,9,3.25,29.25
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,3,12,Glue,9,3.95,35.55
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,4,3,Axe,7,18.95,132.65
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,5,1,Hammer,2,25,50
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,6,16,Socket Set,1,79.95,79.95
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,7,30,Drill Driver Hex head,8,4.45,35.6
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,8,25,Drill Bit 8 mm,9,3.75,33.75
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,9,27,Drill Bit 10 mm,1,4,4
12/04/2017,51073,C46,Jessica,Flores,S13,Molly,Carter,1,Newcastle,10,9,Box of Screws,9,12.5,112.5
12/04/2017,51642,C1,Andrew,Wright,S18,Megan,James,1,Newcastle,1,19,Drill Bit 2 mm,9,3,27
12/04/2017,51642,C1,Andrew,Wright,S18,Megan,James,1,Newcastle,2,3,Axe,9,18.95,170.55
12/04/2017,51642,C1,Andrew,Wright,S18,Megan,James,1,Newcastle,3,30,Drill Driver Hex head,7,4.45,31.15
12/04/2017,51687,C33,Trevor,Baker,S7,Molly,Jackson,1,Newcastle,1,26,Drill Bit 9 mm,9,3.75,33.75
12/04/2017,51687,C33,Trevor,Baker,S7,Molly,Jackson,1,Newcastle,2,22,Drill Bit 5 mm,5,3.25,16.25
12/04/2017,51687,C33,Trevor,Baker,S7,Molly,Jackson,1,Newcastle,3,7,Mitre Saw,10,15,150
12/04/2017,51687,C33,Trevor,Baker,S7,Molly,Jackson,1,Newcastle,4,22,Drill Bit 5 mm,3,3.25,9.75
12/04/2017,51687,C33,Trevor,Baker,S7,Molly,Jackson,1,Newcastle,5,28,Drill Driver Phillips head,5,4.45,22.25
12/04/2017,52256,C35,Catherine,Gutierrez,S14,Noah,Brooks,1,Newcastle,1,12,Glue,7,3.95,27.65
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,1,3,Axe,2,18.95,37.9
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,2,11,Grinder,9,69.9,629.1
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,3,17,Punch,3,12,36
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,4,22,Drill Bit 5 mm,5,3.25,16.25
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,5,21,Drill Bit 4 mm,4,3.25,13
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,6,18,Garden Hose,10,22.5,225
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,7,24,Drill Bit 7 mm,6,3.5,21
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,8,4,Box of Nails,7,10.95,76.65
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,9,5,Tape Measure,10,8.95,89.5
12/04/2017,52393,C12,Dylan,Ross,S2,Joseph,Reed,1,Newcastle,10,7,Mitre Saw,6,15,90
13/04/2017,50197,C18,Paige,Ramirez,S9,Mélissa,Garcia,1,Newcastle,1,12,Glue,3,3.95,11.85
13/04/2017,50197,C18,Paige,Ramirez,S9,Mélissa,Garcia,1,Newcastle,2,7,Mitre Saw,6,15,90
13/04/2017,50197,C18,Paige,Ramirez,S9,Mélissa,Garcia,1,Newcastle,3,15,Picture Hook,3,8.95,26.85
13/04/2017,50197,C18,Paige,Ramirez,S9,Mélissa,Garcia,1,Newcastle,4,6,Paint Roller Kit,10,12,120
13/04/2017,50197,C18,Paige,Ramirez,S9,Mélissa,Garcia,1,Newcastle,5,3,Axe,4,18.95,75.8
13/04/2017,50197,C18,Paige,Ramirez,S9,Mélissa,Garcia,1,Newcastle,6,8,Hacksaw,10,9.5,95
13/04/2017,50197,C18,Paige,Ramirez,S9,Mélissa,Garcia,1,Newcastle,7,5,Tape Measure,6,8.95,53.7
13/04/2017,50197,C18,Paige,Ramirez,S9,Mélissa,Garcia,1,Newcastle,8,4,Box of Nails,1,10.95,10.95
13/04/2017,51118,C7,Mason,Collins,S18,Megan,James,1,Newcastle,1,2,Screwdriver Set,4,45,180
13/04/2017,51118,C7,Mason,Collins,S18,Megan,James,1,Newcastle,2,11,Grinder,2,69.9,139.8
13/04/2017,51118,C7,Mason,Collins,S18,Megan,James,1,Newcastle,3,28,Drill Driver Phillips head,7,4.45,31.15
13/04/2017,51118,C7,Mason,Collins,S18,Megan,James,1,Newcastle,4,5,Tape Measure,9,8.95,80.55
13/04/2017,51118,C7,Mason,Collins,S18,Megan,James,1,Newcastle,5,24,Drill Bit 7 mm,7,3.5,24.5
13/04/2017,51118,C7,Mason,Collins,S18,Megan,James,1,Newcastle,6,8,Hacksaw,3,9.5,28.5
13/04/2017,51249,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,1,12,Glue,3,3.95,11.85
13/04/2017,51249,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,2,8,Hacksaw,4,9.5,38
13/04/2017,51249,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,3,11,Grinder,2,69.9,139.8
13/04/2017,51249,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,4,2,Screwdriver Set,7,45,315
13/04/2017,51249,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,5,7,Mitre Saw,4,15,60
13/04/2017,51249,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,6,11,Grinder,6,69.9,419.4
13/04/2017,51249,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,7,24,Drill Bit 7 mm,5,3.5,17.5
13/04/2017,51249,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,8,20,Drill Bit 3 mm,2,3,6
14/04/2017,50333,C9,Amber,Edwards,S17,Daniel,Baker,1,Newcastle,1,28,Drill Driver Phillips head,9,4.45,40.05
14/04/2017,50333,C9,Amber,Edwards,S17,Daniel,Baker,1,Newcastle,2,3,Axe,5,18.95,94.75
14/04/2017,50333,C9,Amber,Edwards,S17,Daniel,Baker,1,Newcastle,3,15,Picture Hook,9,8.95,80.55
14/04/2017,50333,C9,Amber,Edwards,S17,Daniel,Baker,1,Newcastle,4,15,Picture Hook,3,8.95,26.85
14/04/2017,50333,C9,Amber,Edwards,S17,Daniel,Baker,1,Newcastle,5,24,Drill Bit 7 mm,7,3.5,24.5
14/04/2017,50333,C9,Amber,Edwards,S17,Daniel,Baker,1,Newcastle,6,16,Socket Set,6,79.95,479.7
14/04/2017,50333,C9,Amber,Edwards,S17,Daniel,Baker,1,Newcastle,7,20,Drill Bit 3 mm,9,3,27
14/04/2017,50333,C9,Amber,Edwards,S17,Daniel,Baker,1,Newcastle,8,18,Garden Hose,4,22.5,90
14/04/2017,50461,C57,Alexander,Fisher,S20,Dylan,Hall,1,Newcastle,1,6,Paint Roller Kit,1,12,12
14/04/2017,50461,C57,Alexander,Fisher,S20,Dylan,Hall,1,Newcastle,2,2,Screwdriver Set,6,45,270
14/04/2017,50461,C57,Alexander,Fisher,S20,Dylan,Hall,1,Newcastle,3,19,Drill Bit 2 mm,3,3,9
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,1,2,Screwdriver Set,6,45,270
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,2,28,Drill Driver Phillips head,8,4.45,35.6
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,3,18,Garden Hose,1,22.5,22.5
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,4,14,Square,10,25.5,255
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,5,8,Hacksaw,2,9.5,19
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,6,28,Drill Driver Phillips head,4,4.45,17.8
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,7,17,Punch,6,12,72
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,8,11,Grinder,8,69.9,559.2
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,9,29,Drill Driver Flat Head,8,4.45,35.6
14/04/2017,50830,C40,Kelly,Bell,S11,Gavin,Thompson,1,Newcastle,10,29,Drill Driver Flat Head,8,4.45,35.6
14/04/2017,51335,C33,Trevor,Baker,S4,Robert,Wood,1,Newcastle,1,26,Drill Bit 9 mm,4,3.75,15
14/04/2017,51335,C33,Trevor,Baker,S4,Robert,Wood,1,Newcastle,2,24,Drill Bit 7 mm,5,3.5,17.5
14/04/2017,51593,C22,Paul,Brooks,S8,Michelle,Miller,1,Newcastle,1,30,Drill Driver Hex head,2,4.45,8.9
14/04/2017,51593,C22,Paul,Brooks,S8,Michelle,Miller,1,Newcastle,2,22,Drill Bit 5 mm,2,3.25,6.5
14/04/2017,51593,C22,Paul,Brooks,S8,Michelle,Miller,1,Newcastle,3,25,Drill Bit 8 mm,1,3.75,3.75
14/04/2017,51593,C22,Paul,Brooks,S8,Michelle,Miller,1,Newcastle,4,10,Cordless Drill Kit,7,149.9,1049.3
14/04/2017,51593,C22,Paul,Brooks,S8,Michelle,Miller,1,Newcastle,5,30,Drill Driver Hex head,9,4.45,40.05
14/04/2017,51593,C22,Paul,Brooks,S8,Michelle,Miller,1,Newcastle,6,8,Hacksaw,6,9.5,57
14/04/2017,51593,C22,Paul,Brooks,S8,Michelle,Miller,1,Newcastle,7,17,Punch,4,12,48
14/04/2017,51593,C22,Paul,Brooks,S8,Michelle,Miller,1,Newcastle,8,30,Drill Driver Hex head,6,4.45,26.7
14/04/2017,51593,C22,Paul,Brooks,S8,Michelle,Miller,1,Newcastle,9,2,Screwdriver Set,3,45,135
14/04/2017,51729,C33,Trevor,Baker,S18,Megan,James,1,Newcastle,1,27,Drill Bit 10 mm,6,4,24
14/04/2017,51729,C33,Trevor,Baker,S18,Megan,James,1,Newcastle,2,26,Drill Bit 9 mm,2,3.75,7.5
14/04/2017,51729,C33,Trevor,Baker,S18,Megan,James,1,Newcastle,3,14,Square,1,25.5,25.5
14/04/2017,51729,C33,Trevor,Baker,S18,Megan,James,1,Newcastle,4,28,Drill Driver Phillips head,1,4.45,4.45
14/04/2017,51729,C33,Trevor,Baker,S18,Megan,James,1,Newcastle,5,18,Garden Hose,5,22.5,112.5
14/04/2017,51729,C33,Trevor,Baker,S18,Megan,James,1,Newcastle,6,19,Drill Bit 2 mm,7,3,21
14/04/2017,51729,C33,Trevor,Baker,S18,Megan,James,1,Newcastle,7,2,Screwdriver Set,3,45,135
14/04/2017,51860,C37,Destiny,Cox,S3,Amber,Hill,1,Newcastle,1,20,Drill Bit 3 mm,5,3,15
14/04/2017,51860,C37,Destiny,Cox,S3,Amber,Hill,1,Newcastle,2,20,Drill Bit 3 mm,5,3,15
14/04/2017,51860,C37,Destiny,Cox,S3,Amber,Hill,1,Newcastle,3,5,Tape Measure,7,8.95,62.65
14/04/2017,51860,C37,Destiny,Cox,S3,Amber,Hill,1,Newcastle,4,3,Axe,6,18.95,113.7
14/04/2017,51860,C37,Destiny,Cox,S3,Amber,Hill,1,Newcastle,5,26,Drill Bit 9 mm,5,3.75,18.75
14/04/2017,51860,C37,Destiny,Cox,S3,Amber,Hill,1,Newcastle,6,11,Grinder,1,69.9,69.9
15/04/2017,50310,C2,Zach,Murphy,S15,Bailey,Green,1,Newcastle,1,17,Punch,9,12,108
15/04/2017,50310,C2,Zach,Murphy,S15,Bailey,Green,1,Newcastle,2,23,Drill Bit 6 mm,7,3.5,24.5
15/04/2017,50310,C2,Zach,Murphy,S15,Bailey,Green,1,Newcastle,3,30,Drill Driver Hex head,4,4.45,17.8
15/04/2017,50310,C2,Zach,Murphy,S15,Bailey,Green,1,Newcastle,4,21,Drill Bit 4 mm,9,3.25,29.25
15/04/2017,50310,C2,Zach,Murphy,S15,Bailey,Green,1,Newcastle,5,28,Drill Driver Phillips head,7,4.45,31.15
15/04/2017,50310,C2,Zach,Murphy,S15,Bailey,Green,1,Newcastle,6,23,Drill Bit 6 mm,2,3.5,7
15/04/2017,50310,C2,Zach,Murphy,S15,Bailey,Green,1,Newcastle,7,1,Hammer,9,25,225
15/04/2017,50310,C2,Zach,Murphy,S15,Bailey,Green,1,Newcastle,8,16,Socket Set,10,79.95,799.5
15/04/2017,50468,C16,Lily,Robinson,S8,Michelle,Miller,1,Newcastle,1,12,Glue,8,3.95,31.6
15/04/2017,50468,C16,Lily,Robinson,S8,Michelle,Miller,1,Newcastle,2,29,Drill Driver Flat Head,9,4.45,40.05
15/04/2017,50468,C16,Lily,Robinson,S8,Michelle,Miller,1,Newcastle,3,26,Drill Bit 9 mm,7,3.75,26.25
15/04/2017,50468,C16,Lily,Robinson,S8,Michelle,Miller,1,Newcastle,4,27,Drill Bit 10 mm,10,4,40
15/04/2017,50468,C16,Lily,Robinson,S8,Michelle,Miller,1,Newcastle,5,12,Glue,9,3.95,35.55
15/04/2017,50468,C16,Lily,Robinson,S8,Michelle,Miller,1,Newcastle,6,12,Glue,8,3.95,31.6
15/04/2017,50468,C16,Lily,Robinson,S8,Michelle,Miller,1,Newcastle,7,22,Drill Bit 5 mm,9,3.25,29.25
15/04/2017,50468,C16,Lily,Robinson,S8,Michelle,Miller,1,Newcastle,8,9,Box of Screws,2,12.5,25
15/04/2017,50490,C50,Noah,Williams,S12,Leah,Harris,1,Newcastle,1,25,Drill Bit 8 mm,6,3.75,22.5
15/04/2017,50490,C50,Noah,Williams,S12,Leah,Harris,1,Newcastle,2,7,Mitre Saw,5,15,75
15/04/2017,50490,C50,Noah,Williams,S12,Leah,Harris,1,Newcastle,3,19,Drill Bit 2 mm,8,3,24
15/04/2017,50490,C50,Noah,Williams,S12,Leah,Harris,1,Newcastle,4,21,Drill Bit 4 mm,3,3.25,9.75
15/04/2017,50490,C50,Noah,Williams,S12,Leah,Harris,1,Newcastle,5,9,Box of Screws,3,12.5,37.5
15/04/2017,50943,C58,Jacob,Martinez,S14,Noah,Brooks,1,Newcastle,1,5,Tape Measure,4,8.95,35.8
15/04/2017,50943,C58,Jacob,Martinez,S14,Noah,Brooks,1,Newcastle,2,12,Glue,8,3.95,31.6
15/04/2017,50943,C58,Jacob,Martinez,S14,Noah,Brooks,1,Newcastle,3,12,Glue,5,3.95,19.75
15/04/2017,51219,C18,Paige,Ramirez,S17,Daniel,Baker,1,Newcastle,1,26,Drill Bit 9 mm,4,3.75,15
15/04/2017,51219,C18,Paige,Ramirez,S17,Daniel,Baker,1,Newcastle,2,27,Drill Bit 10 mm,3,4,12
15/04/2017,51219,C18,Paige,Ramirez,S17,Daniel,Baker,1,Newcastle,3,8,Hacksaw,4,9.5,38
15/04/2017,51219,C18,Paige,Ramirez,S17,Daniel,Baker,1,Newcastle,4,12,Glue,3,3.95,11.85
15/04/2017,51219,C18,Paige,Ramirez,S17,Daniel,Baker,1,Newcastle,5,19,Drill Bit 2 mm,6,3,18
15/04/2017,51219,C18,Paige,Ramirez,S17,Daniel,Baker,1,Newcastle,6,20,Drill Bit 3 mm,7,3,21
15/04/2017,51219,C18,Paige,Ramirez,S17,Daniel,Baker,1,Newcastle,7,30,Drill Driver Hex head,9,4.45,40.05
15/04/2017,51297,C10,Mary,Gray,S2,Joseph,Reed,1,Newcastle,1,11,Grinder,7,69.9,489.3
15/04/2017,51297,C10,Mary,Gray,S2,Joseph,Reed,1,Newcastle,2,21,Drill Bit 4 mm,9,3.25,29.25
15/04/2017,51297,C10,Mary,Gray,S2,Joseph,Reed,1,Newcastle,3,5,Tape Measure,7,8.95,62.65
15/04/2017,51297,C10,Mary,Gray,S2,Joseph,Reed,1,Newcastle,4,12,Glue,10,3.95,39.5
15/04/2017,51297,C10,Mary,Gray,S2,Joseph,Reed,1,Newcastle,5,7,Mitre Saw,7,15,105
15/04/2017,51297,C10,Mary,Gray,S2,Joseph,Reed,1,Newcastle,6,10,Cordless Drill Kit,8,149.9,1199.2
15/04/2017,51297,C10,Mary,Gray,S2,Joseph,Reed,1,Newcastle,7,8,Hacksaw,9,9.5,85.5
15/04/2017,51297,C10,Mary,Gray,S2,Joseph,Reed,1,Newcastle,8,11,Grinder,7,69.9,489.3
15/04/2017,51297,C10,Mary,Gray,S2,Joseph,Reed,1,Newcastle,9,28,Drill Driver Phillips head,4,4.45,17.8
15/04/2017,51388,C24,Claire,Baker,S18,Megan,James,1,Newcastle,1,18,Garden Hose,8,22.5,180
15/04/2017,51397,C10,Mary,Gray,S8,Michelle,Miller,1,Newcastle,1,1,Hammer,3,25,75
15/04/2017,51397,C10,Mary,Gray,S8,Michelle,Miller,1,Newcastle,2,25,Drill Bit 8 mm,4,3.75,15
15/04/2017,51397,C10,Mary,Gray,S8,Michelle,Miller,1,Newcastle,3,1,Hammer,4,25,100
15/04/2017,51397,C10,Mary,Gray,S8,Michelle,Miller,1,Newcastle,4,19,Drill Bit 2 mm,1,3,3
15/04/2017,51397,C10,Mary,Gray,S8,Michelle,Miller,1,Newcastle,5,4,Box of Nails,9,10.95,98.55
15/04/2017,51608,C9,Amber,Edwards,S11,Gavin,Thompson,1,Newcastle,1,25,Drill Bit 8 mm,5,3.75,18.75
15/04/2017,51608,C9,Amber,Edwards,S11,Gavin,Thompson,1,Newcastle,2,2,Screwdriver Set,2,45,90
15/04/2017,51608,C9,Amber,Edwards,S11,Gavin,Thompson,1,Newcastle,3,2,Screwdriver Set,4,45,180
15/04/2017,52022,C10,Mary,Gray,S5,Stephanie,Watson,1,Newcastle,1,21,Drill Bit 4 mm,6,3.25,19.5
15/04/2017,52022,C10,Mary,Gray,S5,Stephanie,Watson,1,Newcastle,2,7,Mitre Saw,7,15,105
15/04/2017,52022,C10,Mary,Gray,S5,Stephanie,Watson,1,Newcastle,3,4,Box of Nails,3,10.95,32.85
15/04/2017,52022,C10,Mary,Gray,S5,Stephanie,Watson,1,Newcastle,4,13,Ruler,3,21.9,65.7
15/04/2017,52022,C10,Mary,Gray,S5,Stephanie,Watson,1,Newcastle,5,8,Hacksaw,1,9.5,9.5
15/04/2017,52022,C10,Mary,Gray,S5,Stephanie,Watson,1,Newcastle,6,13,Ruler,8,21.9,175.2
15/04/2017,52022,C10,Mary,Gray,S5,Stephanie,Watson,1,Newcastle,7,9,Box of Screws,6,12.5,75
15/04/2017,52022,C10,Mary,Gray,S5,Stephanie,Watson,1,Newcastle,8,23,Drill Bit 6 mm,1,3.5,3.5
15/04/2017,52426,C35,Catherine,Gutierrez,S19,Kaitlyn,Ortiz,1,Newcastle,1,20,Drill Bit 3 mm,2,3,6
15/04/2017,52426,C35,Catherine,Gutierrez,S19,Kaitlyn,Ortiz,1,Newcastle,2,25,Drill Bit 8 mm,7,3.75,26.25
15/04/2017,52426,C35,Catherine,Gutierrez,S19,Kaitlyn,Ortiz,1,Newcastle,3,19,Drill Bit 2 mm,4,3,12
15/04/2017,52426,C35,Catherine,Gutierrez,S19,Kaitlyn,Ortiz,1,Newcastle,4,12,Glue,3,3.95,11.85
15/04/2017,52426,C35,Catherine,Gutierrez,S19,Kaitlyn,Ortiz,1,Newcastle,5,6,Paint Roller Kit,1,12,12
15/04/2017,52426,C35,Catherine,Gutierrez,S19,Kaitlyn,Ortiz,1,Newcastle,6,18,Garden Hose,10,22.5,225
15/04/2017,52426,C35,Catherine,Gutierrez,S19,Kaitlyn,Ortiz,1,Newcastle,7,2,Screwdriver Set,7,45,315
15/04/2017,52426,C35,Catherine,Gutierrez,S19,Kaitlyn,Ortiz,1,Newcastle,8,2,Screwdriver Set,6,45,270
16/04/2017,50228,C52,Luke,Young,S1,Lauren,Martin,1,Newcastle,1,28,Drill Driver Phillips head,10,4.45,44.5
16/04/2017,50228,C52,Luke,Young,S1,Lauren,Martin,1,Newcastle,2,10,Cordless Drill Kit,10,149.9,1499
16/04/2017,50228,C52,Luke,Young,S1,Lauren,Martin,1,Newcastle,3,8,Hacksaw,4,9.5,38
16/04/2017,50228,C52,Luke,Young,S1,Lauren,Martin,1,Newcastle,4,15,Picture Hook,2,8.95,17.9
16/04/2017,50228,C52,Luke,Young,S1,Lauren,Martin,1,Newcastle,5,22,Drill Bit 5 mm,5,3.25,16.25
16/04/2017,50228,C52,Luke,Young,S1,Lauren,Martin,1,Newcastle,6,18,Garden Hose,2,22.5,45
16/04/2017,50228,C52,Luke,Young,S1,Lauren,Martin,1,Newcastle,7,1,Hammer,4,25,100
16/04/2017,50287,C41,Kate,Gonzalez,S18,Megan,James,1,Newcastle,1,25,Drill Bit 8 mm,1,3.75,3.75
16/04/2017,50287,C41,Kate,Gonzalez,S18,Megan,James,1,Newcastle,2,30,Drill Driver Hex head,6,4.45,26.7
16/04/2017,50287,C41,Kate,Gonzalez,S18,Megan,James,1,Newcastle,3,16,Socket Set,8,79.95,639.6
16/04/2017,50287,C41,Kate,Gonzalez,S18,Megan,James,1,Newcastle,4,18,Garden Hose,8,22.5,180
16/04/2017,50287,C41,Kate,Gonzalez,S18,Megan,James,1,Newcastle,5,26,Drill Bit 9 mm,10,3.75,37.5
16/04/2017,50288,C12,Dylan,Ross,S5,Stephanie,Watson,1,Newcastle,1,25,Drill Bit 8 mm,4,3.75,15
16/04/2017,50288,C12,Dylan,Ross,S5,Stephanie,Watson,1,Newcastle,2,11,Grinder,4,69.9,279.6
16/04/2017,50288,C12,Dylan,Ross,S5,Stephanie,Watson,1,Newcastle,3,20,Drill Bit 3 mm,7,3,21
16/04/2017,50288,C12,Dylan,Ross,S5,Stephanie,Watson,1,Newcastle,4,22,Drill Bit 5 mm,2,3.25,6.5
16/04/2017,50288,C12,Dylan,Ross,S5,Stephanie,Watson,1,Newcastle,5,29,Drill Driver Flat Head,8,4.45,35.6
16/04/2017,50288,C12,Dylan,Ross,S5,Stephanie,Watson,1,Newcastle,6,5,Tape Measure,2,8.95,17.9
16/04/2017,50288,C12,Dylan,Ross,S5,Stephanie,Watson,1,Newcastle,7,23,Drill Bit 6 mm,1,3.5,3.5
16/04/2017,50456,C22,Paul,Brooks,S9,Mélissa,Garcia,1,Newcastle,1,11,Grinder,6,69.9,419.4
16/04/2017,50456,C22,Paul,Brooks,S9,Mélissa,Garcia,1,Newcastle,2,28,Drill Driver Phillips head,4,4.45,17.8
16/04/2017,50456,C22,Paul,Brooks,S9,Mélissa,Garcia,1,Newcastle,3,2,Screwdriver Set,4,45,180
16/04/2017,50456,C22,Paul,Brooks,S9,Mélissa,Garcia,1,Newcastle,4,10,Cordless Drill Kit,5,149.9,749.5
16/04/2017,50456,C22,Paul,Brooks,S9,Mélissa,Garcia,1,Newcastle,5,22,Drill Bit 5 mm,4,3.25,13
16/04/2017,50456,C22,Paul,Brooks,S9,Mélissa,Garcia,1,Newcastle,6,28,Drill Driver Phillips head,5,4.45,22.25
16/04/2017,51191,C50,Noah,Williams,S13,Molly,Carter,1,Newcastle,1,19,Drill Bit 2 mm,4,3,12
16/04/2017,51191,C50,Noah,Williams,S13,Molly,Carter,1,Newcastle,2,20,Drill Bit 3 mm,9,3,27
16/04/2017,51191,C50,Noah,Williams,S13,Molly,Carter,1,Newcastle,3,18,Garden Hose,6,22.5,135
16/04/2017,51191,C50,Noah,Williams,S13,Molly,Carter,1,Newcastle,4,10,Cordless Drill Kit,7,149.9,1049.3
16/04/2017,51191,C50,Noah,Williams,S13,Molly,Carter,1,Newcastle,5,2,Screwdriver Set,8,45,360
16/04/2017,51191,C50,Noah,Williams,S13,Molly,Carter,1,Newcastle,6,28,Drill Driver Phillips head,10,4.45,44.5
16/04/2017,51609,C16,Lily,Robinson,S3,Amber,Hill,1,Newcastle,1,4,Box of Nails,2,10.95,21.9
16/04/2017,51609,C16,Lily,Robinson,S3,Amber,Hill,1,Newcastle,2,18,Garden Hose,4,22.5,90
16/04/2017,51609,C16,Lily,Robinson,S3,Amber,Hill,1,Newcastle,3,5,Tape Measure,7,8.95,62.65
16/04/2017,51609,C16,Lily,Robinson,S3,Amber,Hill,1,Newcastle,4,28,Drill Driver Phillips head,10,4.45,44.5
16/04/2017,51609,C16,Lily,Robinson,S3,Amber,Hill,1,Newcastle,5,10,Cordless Drill Kit,7,149.9,1049.3
16/04/2017,51609,C16,Lily,Robinson,S3,Amber,Hill,1,Newcastle,6,17,Punch,6,12,72
16/04/2017,51609,C16,Lily,Robinson,S3,Amber,Hill,1,Newcastle,7,16,Socket Set,1,79.95,79.95
16/04/2017,51609,C16,Lily,Robinson,S3,Amber,Hill,1,Newcastle,8,16,Socket Set,3,79.95,239.85
16/04/2017,51635,C42,Alexa,Bennett,S1,Lauren,Martin,1,Newcastle,1,21,Drill Bit 4 mm,6,3.25,19.5
16/04/2017,51635,C42,Alexa,Bennett,S1,Lauren,Martin,1,Newcastle,2,2,Screwdriver Set,4,45,180
16/04/2017,51635,C42,Alexa,Bennett,S1,Lauren,Martin,1,Newcastle,3,24,Drill Bit 7 mm,3,3.5,10.5
16/04/2017,51635,C42,Alexa,Bennett,S1,Lauren,Martin,1,Newcastle,4,11,Grinder,1,69.9,69.9
16/04/2017,51635,C42,Alexa,Bennett,S1,Lauren,Martin,1,Newcastle,5,8,Hacksaw,4,9.5,38
16/04/2017,51853,C12,Dylan,Ross,S15,Bailey,Green,1,Newcastle,1,25,Drill Bit 8 mm,7,3.75,26.25
16/04/2017,51853,C12,Dylan,Ross,S15,Bailey,Green,1,Newcastle,2,10,Cordless Drill Kit,7,149.9,1049.3
16/04/2017,52413,C26,Zach,Barnes,S5,Stephanie,Watson,1,Newcastle,1,6,Paint Roller Kit,2,12,24
16/04/2017,52413,C26,Zach,Barnes,S5,Stephanie,Watson,1,Newcastle,2,4,Box of Nails,1,10.95,10.95
